search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types
pole academy,Santander,2026-06-11 16:28:41.309331,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole academy,Santander,2026-06-11 16:28:41.309336,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest"
pole academy,Santander,2026-06-11 16:28:41.309341,ChIJxbQDc7FLSQ0RwDQZoR6t3pk,Dance School DANCE & ART,"C. del Sol, 50, 39003 Santander, Cantabria, Spain",4.9,46.0,43.4651503,-3.7975265,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Santander,2026-06-11 16:28:42.556913,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Santander,2026-06-11 16:28:43.755339,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Santander,2026-06-11 16:28:43.755356,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Santander,2026-06-11 16:28:45.035195,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Santander,2026-06-11 16:28:45.035208,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Santander,2026-06-11 16:28:46.203615,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial pole,Santander,2026-06-11 16:28:47.419640,ChIJce5riq5JSQ0RlrqCFoDcfNI,Santander,"Santander, Cantabria, Spain",,,43.4636346,-3.8226402,,"locality, political"
aerial dance,Santander,2026-06-11 16:28:48.820692,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Santander,2026-06-11 16:28:48.820709,ChIJZ488-StLSQ0RWVKe8sMopVk,Aerial Yoga Santander,"C. Fernando de los Ríos, 93, 39006 Santander, Cantabria, Spain",4.9,79.0,43.4685475,-3.80622,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Santander,2026-06-11 16:28:48.820719,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Santander,2026-06-11 16:28:49.934961,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Santander,2026-06-11 16:28:51.174455,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Santander,2026-06-11 16:28:51.174470,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Santander,2026-06-11 16:28:52.567524,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Santander,2026-06-11 16:28:52.567537,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Santander,2026-06-11 16:28:53.811962,ChIJZwd5RU1LSQ0RJtSfGajnNYw,Fly&Free Pole Studio: Pole Dance y Danza Aérea en Santander,"C. Perines, 16, bajo interior, 39007 Santander, Cantabria, Spain",5.0,60.0,43.4611115,-3.8217646,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Santander,2026-06-11 16:28:53.811978,ChIJzz2vcNtLSQ0RVVESyPKSfFs,Slow Santander Pilates & Pole,"C. Alta, 80, bajo, 39008 Santander, Cantabria, Spain",5.0,52.0,43.4585287,-3.8215091,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Pamplona,2026-06-11 16:28:55.257091,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole dance,Pamplona,2026-06-11 16:28:55.257105,ChIJZ8cyUbWTUA0Rgqli9dYXdWA,Pole Dance Pamplona Backflip,"Polígono Talluntxe - N, 22-24, 31192 Tajonar, Navarra, Spain",5.0,79.0,42.7759671,-1.6336333,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Pamplona,2026-06-11 16:28:56.501521,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Pamplona,2026-06-11 16:28:57.882104,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole studio,Pamplona,2026-06-11 16:28:59.194490,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole studio,Pamplona,2026-06-11 16:28:59.194506,ChIJZ8cyUbWTUA0Rgqli9dYXdWA,Pole Dance Pamplona Backflip,"Polígono Talluntxe - N, 22-24, 31192 Tajonar, Navarra, Spain",5.0,79.0,42.7759671,-1.6336333,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole academy,Pamplona,2026-06-11 16:29:00.319875,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole art,Pamplona,2026-06-11 16:29:01.572146,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole school,Pamplona,2026-06-11 16:29:02.742682,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole classes,Pamplona,2026-06-11 16:29:03.905163,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole classes,Pamplona,2026-06-11 16:29:03.905175,ChIJZ8cyUbWTUA0Rgqli9dYXdWA,Pole Dance Pamplona Backflip,"Polígono Talluntxe - N, 22-24, 31192 Tajonar, Navarra, Spain",5.0,79.0,42.7759671,-1.6336333,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Pamplona,2026-06-11 16:29:05.179741,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
aerial pole,Pamplona,2026-06-11 16:29:06.340491,ChIJx2UZo4uSUA0RkC7LMjaQbk4,Pamplona,"Pamplona, Navarre, Spain",,,42.812526,-1.6457745,,"locality, political"
aerial dance,Pamplona,2026-06-11 16:29:07.575684,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Pamplona,2026-06-11 16:29:07.575693,ChIJZ8cyUbWTUA0Rgqli9dYXdWA,Pole Dance Pamplona Backflip,"Polígono Talluntxe - N, 22-24, 31192 Tajonar, Navarra, Spain",5.0,79.0,42.7759671,-1.6336333,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Pamplona,2026-06-11 16:29:07.575697,ChIJvSqd4oiTUA0RuuV6fQUwSu0,Zerumuga Aerowellness Studio,"C. de Joaquín Beunza, 29, 31014 Pamplona, Navarra, Spain",4.9,22.0,42.8234964,-1.653477,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Pamplona,2026-06-11 16:29:08.768656,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Pamplona,2026-06-11 16:29:09.896672,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole sport,Pamplona,2026-06-11 16:29:11.374915,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Pamplona,2026-06-11 16:29:12.557703,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Pamplona,2026-06-11 16:29:12.557712,ChIJZ8cyUbWTUA0Rgqli9dYXdWA,Pole Dance Pamplona Backflip,"Polígono Talluntxe - N, 22-24, 31192 Tajonar, Navarra, Spain",5.0,79.0,42.7759671,-1.6336333,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Logroño,2026-06-11 16:29:13.885341,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Logroño,2026-06-11 16:29:15.220807,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Logroño,2026-06-11 16:29:16.384011,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole studio,Logroño,2026-06-11 16:29:17.648799,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole academy,Logroño,2026-06-11 16:29:18.848278,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Logroño,2026-06-11 16:29:20.231726,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Logroño,2026-06-11 16:29:21.652058,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Logroño,2026-06-11 16:29:22.820819,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Logroño,2026-06-11 16:29:24.304808,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial pole,Logroño,2026-06-11 16:29:25.472662,ChIJsZCzMEGrWg0RcIgWipFSgvk,Logroño,"Logroño, La Rioja, Spain",,,42.4627195,-2.4449852,,"locality, political"
aerial dance,Logroño,2026-06-11 16:29:26.631667,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Logroño,2026-06-11 16:29:27.819498,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Logroño,2026-06-11 16:29:28.995227,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Logroño,2026-06-11 16:29:30.221379,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Logroño,2026-06-11 16:29:31.364546,ChIJI9_FvM6rWg0Rw6hw5oYn89Y,Vertigo Pole Dance,"C. la Campa, 14, 26005 Logroño, La Rioja, Spain",5.0,11.0,42.468764,-2.4565763,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Salamanca,2026-06-11 16:29:32.712101,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Salamanca,2026-06-11 16:29:34.004494,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Salamanca,2026-06-11 16:29:35.249349,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Salamanca,2026-06-11 16:29:35.249357,ChIJKzgp5G4nPw0Ro5fSe7c3f9o,Aerial Fit Salamanca,"C. Colombia, 45, Nave 5, 37003 Salamanca, Spain",5.0,8.0,40.9691257,-5.643172799999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Salamanca,2026-06-11 16:29:35.249361,ChIJs4yCRQAnPw0RItvNv0udfW0,Victoria Vertical Fitness,"C. Pizarro, 34, 37005 Salamanca, Spain",5.0,27.0,40.9733914,-5.6594139,OPERATIONAL,"establishment, point_of_interest"
pole studio,Salamanca,2026-06-11 16:29:36.481366,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole academy,Salamanca,2026-06-11 16:29:37.634513,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913001,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913014,ChIJKzgp5G4nPw0Ro5fSe7c3f9o,Aerial Fit Salamanca,"C. Colombia, 45, Nave 5, 37003 Salamanca, Spain",5.0,8.0,40.9691257,-5.643172799999999,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913020,ChIJXb2O0xUmPw0R_ZSpIqV0EBE,Espacio Almargen,"Av. de las Artes, 70, 37003 Salamanca, Spain",4.7,214.0,40.9589712,-5.6530632,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913026,ChIJ-XFZeIj_Lg0RgIW4J9nzHQ4,Pole Art by Raquel Oitavén,"Av. de Lugo, 209, 15703 Santiago de Compostela, La Coruña, Spain",4.9,33.0,42.8808265,-8.5335144,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913032,ChIJvTDJ67onPw0R4lT8bKJGgYU,Elite FitDance,"C. Cuarta, 20, 37007 Salamanca, Spain",5.0,48.0,40.9701852,-5.6714742,OPERATIONAL,"establishment, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913037,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913043,ChIJZRmpYscnPw0RwBVy86TLyf4,ORENETA ESPACIO DE CIRCO. @Telasaereas_salamanca,"Av. de las Artes, 87, 37003 Salamanca, Spain",5.0,53.0,40.9578494,-5.6525702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Salamanca,2026-06-11 16:29:38.913048,ChIJ0XEx49onPw0RPoXjKxPcyEA,Groovin Dance Studio,"C. de Van Dyck, 3, bajo 2, 37005 Salamanca, Spain",5.0,69.0,40.9722562,-5.657797599999999,OPERATIONAL,"establishment, point_of_interest"
pole school,Salamanca,2026-06-11 16:29:40.371412,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole classes,Salamanca,2026-06-11 16:29:41.548756,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole classes,Salamanca,2026-06-11 16:29:41.548765,ChIJs4yCRQAnPw0RItvNv0udfW0,Victoria Vertical Fitness,"C. Pizarro, 34, 37005 Salamanca, Spain",5.0,27.0,40.9733914,-5.6594139,OPERATIONAL,"establishment, point_of_interest"
pole training,Salamanca,2026-06-11 16:29:42.730923,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
aerial pole,Salamanca,2026-06-11 16:29:43.963017,ChIJRXzdx10mPw0Rqqm_C9Dkei8,Salamanca,"Salamanca, Spain",,,40.9701039,-5.663539699999999,,"locality, political"
aerial dance,Salamanca,2026-06-11 16:29:45.218728,ChIJKzgp5G4nPw0Ro5fSe7c3f9o,Aerial Fit Salamanca,"C. Colombia, 45, Nave 5, 37003 Salamanca, Spain",5.0,8.0,40.9691257,-5.643172799999999,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Salamanca,2026-06-11 16:29:46.413505,ChIJKzgp5G4nPw0Ro5fSe7c3f9o,Aerial Fit Salamanca,"C. Colombia, 45, Nave 5, 37003 Salamanca, Spain",5.0,8.0,40.9691257,-5.643172799999999,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Salamanca,2026-06-11 16:29:47.621858,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Salamanca,2026-06-11 16:29:47.621868,ChIJs4yCRQAnPw0RItvNv0udfW0,Victoria Vertical Fitness,"C. Pizarro, 34, 37005 Salamanca, Spain",5.0,27.0,40.9733914,-5.6594139,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Salamanca,2026-06-11 16:29:47.621872,ChIJKzgp5G4nPw0Ro5fSe7c3f9o,Aerial Fit Salamanca,"C. Colombia, 45, Nave 5, 37003 Salamanca, Spain",5.0,8.0,40.9691257,-5.643172799999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Salamanca,2026-06-11 16:29:48.864896,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Salamanca,2026-06-11 16:29:50.157003,ChIJSbYAQncnPw0RBvqXRPywxu8,Pole Dance Salamanca,"P.º de la Estación, 35, 37004 Salamanca, Spain",5.0,29.0,40.9698333,-5.655269,OPERATIONAL,"establishment, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432130,ChIJ_zEP26GaNw0RS-XyJQFwyNQ,Infinity Dance Studio,"Av. del Alcalde Miguel Castaño, 18 Bis, 24005 León, Spain",4.7,86.0,42.592432,-5.5680523,OPERATIONAL,"establishment, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432149,ChIJ9_yNNem5K4QRADaAq5yH3v0,Infinity pole Dance,"C. 25 de Diciembre 315, Real de San Antonio, 37207 León de los Aldama, Gto., Mexico",5.0,17.0,21.1681195,-101.6380732,OPERATIONAL,"establishment, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432159,ChIJUQ7V8Sa_K4QRoyntCob5SWg,Pole & Fitness Studio,"Misión de La Florida 243, Mision de la Florida, 37204 León de los Aldama, Gto., Mexico",4.8,52.0,21.1523894,-101.6546926,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432168,ChIJtfMY1mS_K4QRsbJEA2gdp0Q,Pole Art Studio,"Blvd. Juan Alonso de Torres 231-int 6, col. San Jerónimo, 37125 León de los Aldama, Gto., Mexico",5.0,22.0,21.1514556,-101.6724982,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432188,ChIJkUiSnFGbNw0RbFjFUONJI38,Paula DNZ clases de twerk y pilates,"Pl. Congreso Eucarístico, 24004 León, Spain",,,42.5917069,-5.5739883,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432196,ChIJJUaZmCu9K4QRjtckrlPjlZQ,Muk Pole Dance Academy,"Brisas de San Felipe, Brisas de San Nicolas, 37297 León de los Aldama, Gto., Mexico",4.4,13.0,21.1029881,-101.6055217,OPERATIONAL,"establishment, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432206,ChIJz0k8fXebNw0R7lzqKBPziI4,Ikas Dance,"C. Posadera Aldonza, s/n, 24007 León, Spain",4.7,30.0,42.6090077,-5.566302900000001,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole dance,León,2026-06-11 16:29:51.432216,ChIJw01CtHi_K4QRetKcr7Z-tik,POLE DANCE studio professional & actos circenses,"Santa Rosa, Pedregal Satélite, 37408 León de los Aldama, Gto., Mexico",3.3,19.0,21.1147822,-101.7239948,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,León,2026-06-11 16:29:51.432235,ChIJyQJs4ZOaNw0RP1npIPOPd6c,Victoria Sport Club & Spa,"C. Cardenal Lorenzana, 4, 24001 León, Spain",4.6,499.0,42.597851,-5.577924800000001,OPERATIONAL,"establishment, gym, health, point_of_interest"
