search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types,website,phone,horario,google_maps_url,lat_precisa,lng_precisa
pole studio,Cuenca,2026-06-11 16:31:45.572903,ChIJFRuxKHgZzZERiwd4Jb-4e2Q,Samsara Pole & Yoga,"Fernandina 1-20, Cuenca, Ecuador",4.9,56.0,-2.8942449,-79.0216868,OPERATIONAL,"establishment, point_of_interest",,097 928 9700,lunes: 7:00–21:00 | martes: 7:00–21:00 | miércoles: 7:00–21:00 | jueves: 8:00–21:00 | viernes: 7:00–19:30 | sábado: 8:30–12:00 | domingo: Cerrado,https://maps.google.com/?cid=7240583957035091851,-2.8942449,
pole studio,Cuenca,2026-06-11 16:31:45.572908,ChIJJX75AkJnXQ0RrpSAda9fG4s,Alegría y Javier - Danza y Pilates,"Pl. la Morquera, 3, 16004 Cuenca, Spain",5.0,52.0,40.06551,-2.13273,OPERATIONAL,"clothing_store, establishment, gym, health, point_of_interest, store",http://www.danzacuenca.com/,601 10 43 58,"lunes: 9:30–10:30, 16:00–22:00 | martes: 9:30–12:00, 16:00–22:00 | miércoles: 9:30–12:00, 16:00–22:00 | jueves: 9:30–11:30, 16:00–22:00 | viernes: 9:30–12:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=10023710602838447278,40.06551,
pole studio,Cuenca,2026-06-11 16:31:45.572912,ChIJ-6CVKIVdXQ0Rzue6T18BuFI,Espacio Pachamama,"Av. de los Alfares, 70, 16002 Cuenca, Spain",4.9,220.0,40.0764673,-2.1538632,OPERATIONAL,"establishment, point_of_interest, store",http://www.espaciopachamama.com/,722 80 18 07,"lunes: 10:00–14:00, 17:00–23:00 | martes: 10:00–14:00, 17:00–23:00 | miércoles: 10:00–14:00, 17:00–23:00 | jueves: 10:00–14:00, 17:00–23:00 | viernes: 10:00–14:00, 17:00–23:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=5960515615696021454,40.0764673,
pole studio,Cuenca,2026-06-11 16:31:45.572916,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest",https://angelspolestudio.es/,667 83 62 09,,https://maps.google.com/?cid=5791521545814133846,40.3295837,
pole studio,Cuenca,2026-06-11 16:31:45.572919,ChIJH5Hf-RWLQQ0Ru0n-vYg2r7U,Studio Pole And More,"Av. de las Provincias, 18, 28941 Fuenlabrada, Madrid, Spain",5.0,64.0,40.2964441,-3.8010749,OPERATIONAL,"establishment, point_of_interest",https://www.instagram.com/reel/Cc7RBT9q2a0/?igshid=NmZiMzY2Mjc=,606 82 89 69,"lunes: Cerrado | martes: 10:00–13:00, 19:00–22:30 | miércoles: 18:00–21:00 | jueves: 10:00–22:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=13091742602720332219,40.2964441,
pole studio,Cuenca,2026-06-11 16:31:45.572922,ChIJa8IE7mvCKCoR4LqeVau3kG0,Pole Dance Studio Blue Heaven Valencia,"C. de Torres, 15, L'Olivereta, 46018 Valencia, Spain",4.8,70.0,39.4730459,-0.398802,OPERATIONAL,"establishment, point_of_interest",https://poledanceheaven.es/,613 05 57 88,lunes: 10:00–21:00 | martes: 10:00–21:00 | miércoles: 10:00–21:00 | jueves: 10:00–21:00 | viernes: 10:00–21:00 | sábado: 10:00–17:00 | domingo: 10:00–17:00,https://maps.google.com/?cid=7895012093284236000,39.4730459,
pole studio,Cuenca,2026-06-11 16:31:45.572925,ChIJg7pYylGLQQ0RyE09LlUlF90,Oh my pole Academia de Pole Dance,"C. Aneto, 17, 28944 Fuenlabrada, Madrid, Spain",5.0,75.0,40.2791603,-3.8017149,OPERATIONAL,"establishment, point_of_interest",http://ohmypole.es/,645 53 10 72,"lunes: 10:00–12:30, 17:00–21:30 | martes: 10:00–12:30, 17:00–21:30 | miércoles: 10:00–12:30, 17:00–22:00 | jueves: 10:00–12:30, 17:00–22:00 | viernes: 10:00–13:00, 17:00–21:30 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=15931243254624636360,40.2791603,
pole studio,Cuenca,2026-06-11 16:31:45.572929,ChIJgbL5PcoZzZERtGQzXInaicA,? Lab,"Pasaje Sojos y Víctor León Vivar 2-43, 010204 Cuenca, Ecuador",5.0,1.0,-2.9116181,-79.0002883,OPERATIONAL,"establishment, gym, health, point_of_interest",,099 644 6195,,https://maps.google.com/?cid=13873860410583770292,-2.9116181,
pole studio,Cuenca,2026-06-11 16:31:45.572932,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest",http://www.poledancebcn.com/,636 21 38 70,,https://maps.google.com/?cid=15335910957389143841,41.3868199,
pole studio,Cuenca,2026-06-11 16:31:45.572936,ChIJkwnBGABJYA0RJl0ozw-Ni2I,Pole dance studio Pink Heaven,"Carrer de la Guàrdia Civil, 7, Benimaclet, 46020 València, Valencia, Spain",4.7,53.0,39.4828221,-0.3594824,OPERATIONAL,"establishment, point_of_interest",https://poledanceheaven.es/,623 92 75 75,lunes: 9:00–21:00 | martes: 9:00–21:00 | miércoles: 9:00–21:00 | jueves: 9:00–21:00 | viernes: 9:00–21:00 | sábado: 9:00–18:00 | domingo: 9:00–18:00,https://maps.google.com/?cid=7100924336519273766,39.4828221,
pole studio,Cuenca,2026-06-11 16:31:45.572939,ChIJOwAS2S5nXQ0RckQ43pi5zO8,Ria pi ta centro de arte,"Travesia De Fernando Fernan Gomez, 10, bajo, 16004 Cuenca, Spain",5.0,8.0,40.0676597,-2.1356877,OPERATIONAL,"establishment, point_of_interest",,638 25 26 44,"lunes: 17:00–22:00 | martes: 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–13:30, 17:00–22:00 | viernes: 20:00–2:00 | sábado: 20:00–2:00 | domingo: Cerrado",https://maps.google.com/?cid=17279389936528147570,40.0676597,
pole academy,Cuenca,2026-06-11 16:31:46.861319,ChIJh_QCPtMjzZER8Mb3ssOs290,Auris Pole Dance Studio,"Calle del Batan, y y Española, 010202 Cuenca, Ecuador",5.0,36.0,-2.89693,-79.02059659999999,OPERATIONAL,"establishment, gym, health, point_of_interest",https://crosshero.site/auris-pole-dance-studio-2,098 452 1543,"lunes: 7:00–9:00, 15:00–21:00 | martes: 8:00–11:00, 15:30–21:00 | miércoles: 7:00–11:00, 16:00–21:00 | jueves: 8:00–12:00, 15:30–21:00 | viernes: 7:00–11:00, 17:00–20:00 | sábado: 9:00–12:00 | domingo: Cerrado",https://maps.google.com/?cid=15986561258802890480,-2.89693,
pole academy,Cuenca,2026-06-11 16:31:46.861334,ChIJFRuxKHgZzZERiwd4Jb-4e2Q,Samsara Pole & Yoga,"Fernandina 1-20, Cuenca, Ecuador",4.9,56.0,-2.8942449,-79.0216868,OPERATIONAL,"establishment, point_of_interest",,097 928 9700,lunes: 7:00–21:00 | martes: 7:00–21:00 | miércoles: 7:00–21:00 | jueves: 8:00–21:00 | viernes: 7:00–19:30 | sábado: 8:30–12:00 | domingo: Cerrado,https://maps.google.com/?cid=7240583957035091851,-2.8942449,
pole academy,Cuenca,2026-06-11 16:31:46.861340,ChIJJX75AkJnXQ0RrpSAda9fG4s,Alegría y Javier - Danza y Pilates,"Pl. la Morquera, 3, 16004 Cuenca, Spain",5.0,52.0,40.06551,-2.13273,OPERATIONAL,"clothing_store, establishment, gym, health, point_of_interest, store",http://www.danzacuenca.com/,601 10 43 58,"lunes: 9:30–10:30, 16:00–22:00 | martes: 9:30–12:00, 16:00–22:00 | miércoles: 9:30–12:00, 16:00–22:00 | jueves: 9:30–11:30, 16:00–22:00 | viernes: 9:30–12:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=10023710602838447278,40.06551,
pole academy,Cuenca,2026-06-11 16:31:46.861345,ChIJC_lV1gsYzZERs5I2rnPl4Dc,AERIAL CUENCA FITNESS,"El Oro, Cuenca, Ecuador",4.5,8.0,-2.8988877,-79.0159869,OPERATIONAL,"establishment, gym, health, point_of_interest",,098 493 5895,lunes: 14:30–20:00 | martes: 14:30–20:00 | miércoles: 14:30–20:00 | jueves: 14:30–20:00 | viernes: Cerrado | sábado: 10:00–13:00 | domingo: Cerrado,https://maps.google.com/?cid=4026470351876035251,-2.8988877,
pole academy,Cuenca,2026-06-11 16:31:46.861349,ChIJX03cEtlJYA0REi4s8oF0rz8,ALMA VERTICAL POLE DANCE EN VALENCIA,"C/ de la Fusta, 60, Algirós, 46022 València, Valencia, Spain",5.0,39.0,39.4668418,-0.3369007,OPERATIONAL,"establishment, point_of_interest",https://www.verticalessence.es/,722 44 01 50,lunes: 9:00–17:00 | martes: 9:00–17:00 | miércoles: 9:00–17:00 | jueves: 9:00–17:00 | viernes: 9:00–17:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=4589014646776409618,39.4668418,
pole academy,Cuenca,2026-06-11 16:31:46.861353,ChIJezyhaxElQg0RokWsTEnX_uo,Pole del Kas,"C. de Ana Mariscal, 3, Vicálvaro, 28032 Madrid, Spain",5.0,12.0,40.3947768,-3.6227508,OPERATIONAL,"establishment, point_of_interest",https://www.poledelkas.com/,623 76 97 81,"lunes: 16:00–21:00 | martes: 9:45–12:30, 15:45–20:30 | miércoles: 16:00–20:45 | jueves: 9:45–12:30, 16:00–20:45 | viernes: 17:30–20:00 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=16933208358778586530,40.3947768,
pole academy,Cuenca,2026-06-11 16:31:46.861356,ChIJ-6CVKIVdXQ0Rzue6T18BuFI,Espacio Pachamama,"Av. de los Alfares, 70, 16002 Cuenca, Spain",4.9,220.0,40.0764673,-2.1538632,OPERATIONAL,"establishment, point_of_interest, store",http://www.espaciopachamama.com/,722 80 18 07,"lunes: 10:00–14:00, 17:00–23:00 | martes: 10:00–14:00, 17:00–23:00 | miércoles: 10:00–14:00, 17:00–23:00 | jueves: 10:00–14:00, 17:00–23:00 | viernes: 10:00–14:00, 17:00–23:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=5960515615696021454,40.0764673,
pole academy,Cuenca,2026-06-11 16:31:46.861361,ChIJgbL5PcoZzZERtGQzXInaicA,? Lab,"Pasaje Sojos y Víctor León Vivar 2-43, 010204 Cuenca, Ecuador",5.0,1.0,-2.9116181,-79.0002883,OPERATIONAL,"establishment, gym, health, point_of_interest",,099 644 6195,,https://maps.google.com/?cid=13873860410583770292,-2.9116181,
pole academy,Cuenca,2026-06-11 16:31:46.861365,ChIJP79shgIPYw0RLUxVJJ-oR58,Power Pole Dance,"Av. de la Ventas, 16, 03191 Pilar de la Horadada, Alicante, Spain",5.0,36.0,37.8568193,-0.7908061,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.powerpoledance.es/,677 83 40 69,lunes: 15:00–22:00 | martes: 15:00–22:00 | miércoles: 15:00–22:00 | jueves: 15:00–22:00 | viernes: 15:00–22:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=11477327576839834669,37.8568193,
pole academy,Cuenca,2026-06-11 16:31:46.861370,ChIJOwAS2S5nXQ0RckQ43pi5zO8,Ria pi ta centro de arte,"Travesia De Fernando Fernan Gomez, 10, bajo, 16004 Cuenca, Spain",5.0,8.0,40.0676597,-2.1356877,OPERATIONAL,"establishment, point_of_interest",,638 25 26 44,"lunes: 17:00–22:00 | martes: 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–13:30, 17:00–22:00 | viernes: 20:00–2:00 | sábado: 20:00–2:00 | domingo: Cerrado",https://maps.google.com/?cid=17279389936528147570,40.0676597,
pole academy,Cuenca,2026-06-11 16:31:46.861450,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest",http://www.poledancebcn.com/,636 21 38 70,,https://maps.google.com/?cid=15335910957389143841,41.3868199,
pole academy,Cuenca,2026-06-11 16:31:46.861456,ChIJkwnBGABJYA0RJl0ozw-Ni2I,Pole dance studio Pink Heaven,"Carrer de la Guàrdia Civil, 7, Benimaclet, 46020 València, Valencia, Spain",4.7,53.0,39.4828221,-0.3594824,OPERATIONAL,"establishment, point_of_interest",https://poledanceheaven.es/,623 92 75 75,lunes: 9:00–21:00 | martes: 9:00–21:00 | miércoles: 9:00–21:00 | jueves: 9:00–21:00 | viernes: 9:00–21:00 | sábado: 9:00–18:00 | domingo: 9:00–18:00,https://maps.google.com/?cid=7100924336519273766,39.4828221,
pole academy,Cuenca,2026-06-11 16:31:46.861463,ChIJEx01VR8jzZERgRX4We3PQyA,Nova English Academy - Cuenca,"Sta. Cruz y Av. Remigio Crespo Toral 1-65 y, 010202 Cuenca, Ecuador",4.6,28.0,-2.8966964,-79.0220697,OPERATIONAL,"establishment, point_of_interest",https://novaenglishcuenca.com/,095 880 5959,lunes: 9:00–19:00 | martes: 9:00–19:00 | miércoles: 9:00–19:00 | jueves: 9:00–19:00 | viernes: 9:00–19:00 | sábado: 8:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=2324930450976937345,-2.8966964,
pole academy,Cuenca,2026-06-11 16:31:46.861476,ChIJGbNOx76VpBIRs1tonZglCLA,Pole Dance Warm Up,"Carrer de Raimon Casellas, 33, 08205 Sabadell, Barcelona, Spain",5.0,27.0,41.5345903,2.1011874,OPERATIONAL,"establishment, point_of_interest",https://www.poledancewarmup.com/,666 87 48 94,"lunes: 17:00–20:00 | martes: 10:00–12:30, 17:00–20:00 | miércoles: 10:00–12:30, 17:00–20:00 | jueves: 10:00–12:30, 17:00–20:00 | viernes: 17:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=12684429687895120819,41.5345903,
pole academy,Cuenca,2026-06-11 16:31:46.861484,ChIJ7VsbIIVdXQ0Ryqvj5JtoYYU,Bulder QNK,"Nº 70 Espacio, Pachamama, Av. de los Alfares, 16002 Cuenca, Spain",4.8,29.0,40.0766259,-2.1539633,OPERATIONAL,"establishment, point_of_interest, school",https://espaciopachamama.com/espacio-deportivo-escalada-cuenca/,722 80 18 07,"lunes: 10:00–14:00, 17:00–23:00 | martes: 10:00–14:00, 17:00–23:00 | miércoles: 10:00–14:00, 17:00–23:00 | jueves: 10:00–14:00, 17:00–23:00 | viernes: 10:00–14:00, 17:00–23:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=9611078098554694602,40.0766259,
pole art,Cuenca,2026-06-11 16:31:48.328056,ChIJOwAS2S5nXQ0RckQ43pi5zO8,Ria pi ta centro de arte,"Travesia De Fernando Fernan Gomez, 10, bajo, 16004 Cuenca, Spain",5.0,8.0,40.0676597,-2.1356877,OPERATIONAL,"establishment, point_of_interest",,638 25 26 44,"lunes: 17:00–22:00 | martes: 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–13:30, 17:00–22:00 | viernes: 20:00–2:00 | sábado: 20:00–2:00 | domingo: Cerrado",https://maps.google.com/?cid=17279389936528147570,40.0676597,
pole art,Cuenca,2026-06-11 16:31:48.328080,ChIJh_QCPtMjzZER8Mb3ssOs290,Auris Pole Dance Studio,"Calle del Batan, y y Española, 010202 Cuenca, Ecuador",5.0,36.0,-2.89693,-79.02059659999999,OPERATIONAL,"establishment, gym, health, point_of_interest",https://crosshero.site/auris-pole-dance-studio-2,098 452 1543,"lunes: 7:00–9:00, 15:00–21:00 | martes: 8:00–11:00, 15:30–21:00 | miércoles: 7:00–11:00, 16:00–21:00 | jueves: 8:00–12:00, 15:30–21:00 | viernes: 7:00–11:00, 17:00–20:00 | sábado: 9:00–12:00 | domingo: Cerrado",https://maps.google.com/?cid=15986561258802890480,-2.89693,
pole art,Cuenca,2026-06-11 16:31:48.328090,ChIJJX75AkJnXQ0RrpSAda9fG4s,Alegría y Javier - Danza y Pilates,"Pl. la Morquera, 3, 16004 Cuenca, Spain",5.0,52.0,40.06551,-2.13273,OPERATIONAL,"clothing_store, establishment, gym, health, point_of_interest, store",http://www.danzacuenca.com/,601 10 43 58,"lunes: 9:30–10:30, 16:00–22:00 | martes: 9:30–12:00, 16:00–22:00 | miércoles: 9:30–12:00, 16:00–22:00 | jueves: 9:30–11:30, 16:00–22:00 | viernes: 9:30–12:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=10023710602838447278,40.06551,
pole art,Cuenca,2026-06-11 16:31:48.328100,ChIJzVUus3NnXQ0REi0AAtnwQZ0,Spanish Abstract Art Museum. Juan March Foundation,"Casas Colgadas, C. Canónigos, 3, 16001 Cuenca, Spain",4.6,1472.0,40.0777497,-2.1285769,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",http://www.march.es/cuenca/,969 21 29 83,"lunes: Cerrado | martes: 10:00–14:00, 16:00–18:00 | miércoles: 10:00–14:00, 16:00–18:00 | jueves: 10:00–14:00, 16:00–18:00 | viernes: 10:00–14:00, 16:00–18:00 | sábado: 10:00–14:00, 16:00–20:00 | domingo: 10:00–14:30",https://maps.google.com/?cid=11331602952273014034,40.0777497,
pole school,Cuenca,2026-06-11 16:31:49.616289,ChIJh_QCPtMjzZER8Mb3ssOs290,Auris Pole Dance Studio,"Calle del Batan, y y Española, 010202 Cuenca, Ecuador",5.0,36.0,-2.89693,-79.02059659999999,OPERATIONAL,"establishment, gym, health, point_of_interest",https://crosshero.site/auris-pole-dance-studio-2,098 452 1543,"lunes: 7:00–9:00, 15:00–21:00 | martes: 8:00–11:00, 15:30–21:00 | miércoles: 7:00–11:00, 16:00–21:00 | jueves: 8:00–12:00, 15:30–21:00 | viernes: 7:00–11:00, 17:00–20:00 | sábado: 9:00–12:00 | domingo: Cerrado",https://maps.google.com/?cid=15986561258802890480,-2.89693,
pole school,Cuenca,2026-06-11 16:31:49.616302,ChIJFRuxKHgZzZERiwd4Jb-4e2Q,Samsara Pole & Yoga,"Fernandina 1-20, Cuenca, Ecuador",4.9,56.0,-2.8942449,-79.0216868,OPERATIONAL,"establishment, point_of_interest",,097 928 9700,lunes: 7:00–21:00 | martes: 7:00–21:00 | miércoles: 7:00–21:00 | jueves: 8:00–21:00 | viernes: 7:00–19:30 | sábado: 8:30–12:00 | domingo: Cerrado,https://maps.google.com/?cid=7240583957035091851,-2.8942449,
pole school,Cuenca,2026-06-11 16:31:49.616322,ChIJJX75AkJnXQ0RrpSAda9fG4s,Alegría y Javier - Danza y Pilates,"Pl. la Morquera, 3, 16004 Cuenca, Spain",5.0,52.0,40.06551,-2.13273,OPERATIONAL,"clothing_store, establishment, gym, health, point_of_interest, store",http://www.danzacuenca.com/,601 10 43 58,"lunes: 9:30–10:30, 16:00–22:00 | martes: 9:30–12:00, 16:00–22:00 | miércoles: 9:30–12:00, 16:00–22:00 | jueves: 9:30–11:30, 16:00–22:00 | viernes: 9:30–12:00, 16:00–20:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=10023710602838447278,40.06551,
pole school,Cuenca,2026-06-11 16:31:49.616325,ChIJr3RNoJLNQQwRk2pb-BDOwSA,Puncha Pole School,"C. Juan Pablo II, 50, 38004 Santa Cruz de Tenerife, Spain",4.8,47.0,28.4685086,-16.2599359,OPERATIONAL,"establishment, point_of_interest",,617 25 94 25,"lunes: 11:00–12:00, 17:30–21:00 | martes: 11:00–12:00, 17:20–18:30 | miércoles: 17:30–21:00 | jueves: 11:00–12:00, 17:30–18:30 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=2360394252000389779,28.4685086,
pole school,Cuenca,2026-06-11 16:31:49.616363,ChIJ-6CVKIVdXQ0Rzue6T18BuFI,Espacio Pachamama,"Av. de los Alfares, 70, 16002 Cuenca, Spain",4.9,220.0,40.0764673,-2.1538632,OPERATIONAL,"establishment, point_of_interest, store",http://www.espaciopachamama.com/,722 80 18 07,"lunes: 10:00–14:00, 17:00–23:00 | martes: 10:00–14:00, 17:00–23:00 | miércoles: 10:00–14:00, 17:00–23:00 | jueves: 10:00–14:00, 17:00–23:00 | viernes: 10:00–14:00, 17:00–23:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=5960515615696021454,40.0764673,
pole school,Cuenca,2026-06-11 16:31:49.616447,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole school,Cuenca,2026-06-11 16:31:49.616453,ChIJOwAS2S5nXQ0RckQ43pi5zO8,Ria pi ta centro de arte,"Travesia De Fernando Fernan Gomez, 10, bajo, 16004 Cuenca, Spain",5.0,8.0,40.0676597,-2.1356877,OPERATIONAL,"establishment, point_of_interest",,638 25 26 44,"lunes: 17:00–22:00 | martes: 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–13:30, 17:00–22:00 | viernes: 20:00–2:00 | sábado: 20:00–2:00 | domingo: Cerrado",https://maps.google.com/?cid=17279389936528147570,40.0676597,
pole school,Cuenca,2026-06-11 16:31:49.616459,ChIJgbL5PcoZzZERtGQzXInaicA,? Lab,"Pasaje Sojos y Víctor León Vivar 2-43, 010204 Cuenca, Ecuador",5.0,1.0,-2.9116181,-79.0002883,OPERATIONAL,"establishment, gym, health, point_of_interest",,099 644 6195,,https://maps.google.com/?cid=13873860410583770292,-2.9116181,
pole school,Cuenca,2026-06-11 16:31:49.616465,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest",http://www.poledancebcn.com/,636 21 38 70,,https://maps.google.com/?cid=15335910957389143841,41.3868199,
pole school,Cuenca,2026-06-11 16:31:49.616470,ChIJezyhaxElQg0RokWsTEnX_uo,Pole del Kas,"C. de Ana Mariscal, 3, Vicálvaro, 28032 Madrid, Spain",5.0,12.0,40.3947768,-3.6227508,OPERATIONAL,"establishment, point_of_interest",https://www.poledelkas.com/,623 76 97 81,"lunes: 16:00–21:00 | martes: 9:45–12:30, 15:45–20:30 | miércoles: 16:00–20:45 | jueves: 9:45–12:30, 16:00–20:45 | viernes: 17:30–20:00 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=16933208358778586530,40.3947768,
pole school,Cuenca,2026-06-11 16:31:49.616476,ChIJaXsyyEFnXQ0RK7fW4zzAXpM,Estudio Superior de Danza Rosario Tosta,"C. Cristóbal Halffter, 7, 16004 Cuenca, Spain",4.5,8.0,40.0631216,-2.128248,OPERATIONAL,"establishment, point_of_interest",http://www.cuencadanza.es/,969 17 29 38,lunes: 8:30–21:30 | martes: 8:30–21:30 | miércoles: 8:30–21:30 | jueves: 8:30–21:30 | viernes: 8:30–21:30 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=10619136339139278635,40.0631216,
pole school,Cuenca,2026-06-11 16:31:49.616481,ChIJ7VsbIIVdXQ0Ryqvj5JtoYYU,Bulder QNK,"Nº 70 Espacio, Pachamama, Av. de los Alfares, 16002 Cuenca, Spain",4.8,29.0,40.0766259,-2.1539633,OPERATIONAL,"establishment, point_of_interest, school",https://espaciopachamama.com/espacio-deportivo-escalada-cuenca/,722 80 18 07,"lunes: 10:00–14:00, 17:00–23:00 | martes: 10:00–14:00, 17:00–23:00 | miércoles: 10:00–14:00, 17:00–23:00 | jueves: 10:00–14:00, 17:00–23:00 | viernes: 10:00–14:00, 17:00–23:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=9611078098554694602,40.0766259,
